Att,date,Value
DesRoll,1.3666693833,0.00
DesRoll,1.3683512833,0.00
DesRoll,1.3699985167,0.00
DesRoll,1.3716880333,0.00
DesRoll,1.3733348667,0.00
DesRoll,1.3750077500,0.00
DesRoll,1.3766709500,0.00
DesRoll,1.3783448000,0.00
DesRoll,1.3800017667,0.00
DesRoll,1.3816695167,0.00
DesRoll,1.3833376333,0.00
DesRoll,1.3850026000,0.00
DesRoll,1.3866646000,0.00
DesRoll,1.3883491667,0.00
DesRoll,1.3900106667,0.00
DesRoll,1.3916801500,0.00
DesRoll,1.3933346167,0.00
DesRoll,1.3950018333,0.00
DesRoll,1.3966724333,0.00
DesRoll,1.3983493167,0.00
DesRoll,1.3999990000,0.00
DesRoll,1.4016640667,0.00
DesRoll,1.4033319833,0.00
DesRoll,1.4050111000,0.00
DesRoll,1.4066797000,0.00
DesRoll,1.4083396333,0.00
DesRoll,1.4100018667,0.00
DesRoll,1.4116802333,0.00
DesRoll,1.4133298333,0.00
DesRoll,1.4149998000,0.00
DesRoll,1.4166744500,0.00
DesRoll,1.4183432000,0.00
DesRoll,1.4200062000,0.00
DesRoll,1.4216777000,0.00
DesRoll,1.4233386333,0.00
DesRoll,1.4250039500,0.00
DesRoll,1.4266686667,0.00
DesRoll,1.4283464000,0.00
DesRoll,1.4300111667,0.00
DesRoll,1.4316741167,0.00
DesRoll,1.4333373333,0.00
DesRoll,1.4350022000,0.00
DesRoll,1.4366746333,0.00
DesRoll,1.4383496167,0.00
DesRoll,1.4400056833,0.00
DesRoll,1.4416865833,0.00
DesRoll,1.4433465167,0.00
DesRoll,1.4450022833,0.00
DesRoll,1.4466714000,0.00
DesRoll,1.4483409667,0.00
DesRoll,1.4500050333,0.00
DesRoll,1.4516744333,0.00
DesRoll,1.4533420833,0.00
DesRoll,1.4550074333,0.00
DesRoll,1.4566779667,0.00
DesRoll,1.4583441000,0.00
DesRoll,1.4600077833,0.00
DesRoll,1.4616714167,0.00
DesRoll,1.4633370167,0.00
DesRoll,1.4650000333,0.00
DesRoll,1.4666631833,0.00
DesRoll,1.4683360667,0.00
DesRoll,1.4699976500,0.00
DesRoll,1.4716813833,0.00
DesRoll,1.4733315167,0.00
DesRoll,1.4750027167,0.00
DesRoll,1.4766692833,0.00
DesRoll,1.4783559000,0.00
DesRoll,1.4800024500,0.00
DesRoll,1.4816730167,0.00
DesRoll,1.4833379667,0.00
DesRoll,1.4850045833,0.00
DesRoll,1.4866630333,0.00
DesRoll,1.4883451500,0.00
DesRoll,1.4900013167,0.00
DesRoll,1.4916747000,0.00
DesRoll,1.4933320500,0.00
DesRoll,1.4950062167,0.00
DesRoll,1.4966704333,0.00
DesRoll,1.4983503000,0.00
DesRoll,1.5000070833,0.00
DesRoll,1.5016743500,0.00
DesRoll,1.5033354000,0.00
DesRoll,1.5050144500,0.00
DesRoll,1.5066693833,0.00
DesRoll,1.5083397833,0.00
DesRoll,1.5100023167,0.00
DesRoll,1.5116814167,0.00
DesRoll,1.5133317000,0.00
DesRoll,1.5150085833,0.00
DesRoll,1.5166689667,0.00
DesRoll,1.5183468667,0.00
DesRoll,1.5200041833,0.00
DesRoll,1.5216760167,0.00
DesRoll,1.5233332833,0.00
DesRoll,1.5249998000,0.00
DesRoll,1.5266737500,0.00
DesRoll,1.5283362833,0.00
DesRoll,1.5300022000,0.00
DesRoll,1.5316757833,0.00
DesRoll,1.5333384000,0.00
DesRoll,1.5349979500,0.00
DesRoll,1.5366637333,0.00
DesRoll,1.5383542167,0.00
DesRoll,1.5399976667,0.00
DesRoll,1.5416689500,0.00
DesRoll,1.5433304333,0.00
DesRoll,1.5450040833,0.00
DesRoll,1.5466718167,0.00
DesRoll,1.5483407167,0.00
DesRoll,1.5500056500,0.00
DesRoll,1.5516701167,0.00
DesRoll,1.5533426167,0.00
DesRoll,1.5550066500,0.00
DesRoll,1.5566756333,0.00
DesRoll,1.5583442833,0.00
DesRoll,1.5600080167,0.00
DesRoll,1.5616666167,0.00
DesRoll,1.5633418167,0.00
DesRoll,1.5649981667,0.00
DesRoll,1.5666758667,0.00
DesRoll,1.5683396333,0.00
DesRoll,1.5700039167,0.00
DesRoll,1.5716778833,0.00
DesRoll,1.5733432333,0.00
DesRoll,1.5749995833,0.00
DesRoll,1.5766728333,0.00
DesRoll,1.5783494167,0.00
DesRoll,1.5800082167,0.00
DesRoll,1.5816634167,0.00
DesRoll,1.5833424667,0.00
DesRoll,1.5850041333,0.00
DesRoll,1.5866702667,0.00
DesRoll,1.5883485500,0.00
DesRoll,1.5900049000,0.00
DesRoll,1.5916733667,0.00
DesRoll,1.5933356667,0.00
DesRoll,1.5950035667,0.00
DesRoll,1.5966724333,0.00
DesRoll,1.5983404667,0.00
DesRoll,1.6000019000,0.00
DesRoll,1.6016665333,0.00
DesRoll,1.6033317833,0.00
DesRoll,1.6050089833,0.00
DesRoll,1.6066653167,0.00
DesRoll,1.6083380333,0.00
DesRoll,1.6100026000,0.00
DesRoll,1.6116731167,0.00
DesRoll,1.6133350667,0.00
DesRoll,1.6149965667,0.00
DesRoll,1.6166697333,0.00
DesRoll,1.6183623333,0.00
DesRoll,1.6200084500,0.00
DesRoll,1.6216751333,0.00
DesRoll,1.6233357833,0.00
DesRoll,1.6250041000,0.00
DesRoll,1.6266619333,0.00
DesRoll,1.6283483333,0.00
DesRoll,1.6300047667,0.00
DesRoll,1.6316759833,0.00
DesRoll,1.6333356667,0.00
DesRoll,1.6350027500,0.00
DesRoll,1.6366650167,0.00
DesRoll,1.6383614333,0.00
DesRoll,1.6400031000,0.00
DesRoll,1.6416715833,0.00
DesRoll,1.6433314500,0.00
DesRoll,1.6450083833,0.00
DesRoll,1.6466695833,0.00
DesRoll,1.6483410333,0.00
DesRoll,1.6499960667,0.00
DesRoll,1.6516705500,0.00
DesRoll,1.6533293667,0.00
DesRoll,1.6550119167,0.00
DesRoll,1.6566665167,0.00
DesRoll,1.6583415000,0.00
DesRoll,1.6599980000,0.00
DesRoll,1.6616710833,0.00
DesRoll,1.6633365833,0.00
DesRoll,1.6650033500,0.00
DesRoll,1.6666667500,0.00
DesRoll,1.6683428000,0.00
DesRoll,1.6700045833,0.00
DesRoll,1.6716845000,0.00
DesRoll,1.6733353167,0.00
DesRoll,1.6750023667,0.00
DesRoll,1.6766740833,0.00
DesRoll,1.6783424167,0.00
DesRoll,1.6800035167,0.00
DesRoll,1.6816718667,0.00
DesRoll,1.6833357333,0.00
DesRoll,1.6850044833,0.00
DesRoll,1.6866639500,0.00
DesRoll,1.6883510333,0.00
DesRoll,1.6899981333,0.00
DesRoll,1.6916714500,0.00
DesRoll,1.6933368667,0.00
DesRoll,1.6950033000,0.00
DesRoll,1.6966708667,0.00
DesRoll,1.6983473833,0.00
DesRoll,1.6999969667,0.00
DesRoll,1.7016680500,0.00
DesRoll,1.7033357000,0.00
DesRoll,1.7050113667,0.00
DesRoll,1.7066688333,0.00
DesRoll,1.7083408167,0.00
DesRoll,1.7100063333,0.00
DesRoll,1.7116735833,0.00
DesRoll,1.7133349500,0.00
DesRoll,1.7150045500,0.00
DesRoll,1.7166670000,0.00
DesRoll,1.7183446833,0.00
DesRoll,1.7200032500,0.00
DesRoll,1.7216851667,0.00
DesRoll,1.7233334333,0.00
DesRoll,1.7250090500,0.00
DesRoll,1.7266724500,0.00
DesRoll,1.7283363833,0.00
DesRoll,1.7300061833,0.00
DesRoll,1.7316728333,0.00
DesRoll,1.7333402167,0.00
DesRoll,1.7350041667,0.00
DesRoll,1.7366757500,0.00
DesRoll,1.7383552333,0.00
DesRoll,1.7400085167,0.00
DesRoll,1.7416702167,0.00
DesRoll,1.7433431500,0.00
DesRoll,1.7450003000,0.00
DesRoll,1.7466728833,0.00
DesRoll,1.7483416000,0.00
DesRoll,1.7500042167,0.00
DesRoll,1.7516697667,0.00
DesRoll,1.7533368000,0.00
DesRoll,1.7550111167,0.00
DesRoll,1.7566736333,0.00
DesRoll,1.7583410000,0.00
DesRoll,1.7600075667,0.00
DesRoll,1.7616698667,0.00
DesRoll,1.7633407167,0.00
DesRoll,1.7650093833,0.00
DesRoll,1.7666745000,0.00
DesRoll,1.7683371833,0.00
DesRoll,1.7700046667,0.00
DesRoll,1.7716862167,0.00
DesRoll,1.7733424000,0.00
DesRoll,1.7750061000,0.00
DesRoll,1.7766733667,0.00
DesRoll,1.7783419167,0.00
DesRoll,1.7800062333,0.00
DesRoll,1.7816728667,0.00
DesRoll,1.7833398167,0.00
DesRoll,1.7850029333,0.00
DesRoll,1.7866710167,0.00
DesRoll,1.7883480000,0.00
DesRoll,1.7899975167,0.00
DesRoll,1.7916701500,0.00
DesRoll,1.7933305000,0.00
DesRoll,1.7950213333,0.00
DesRoll,1.7966741167,0.00
DesRoll,1.7983507167,0.00
DesRoll,1.8000017667,0.00
DesRoll,1.8016703500,0.00
DesRoll,1.8033360333,0.00
DesRoll,1.8050135667,0.00
DesRoll,1.8066628000,0.00
DesRoll,1.8083368000,0.00
DesRoll,1.8099990000,0.00
DesRoll,1.8116761000,0.00
DesRoll,1.8133313333,0.00
DesRoll,1.8150023667,0.00
DesRoll,1.8166738500,0.00
DesRoll,1.8183497833,0.00
DesRoll,1.8200021833,0.00
DesRoll,1.8216769167,0.00
DesRoll,1.8233309667,0.00
DesRoll,1.8250002333,0.00
DesRoll,1.8266691667,0.00
DesRoll,1.8283483000,0.00
DesRoll,1.8300045833,0.00
DesRoll,1.8316823000,0.00
DesRoll,1.8333365167,0.00
DesRoll,1.8350102000,0.00
DesRoll,1.8366637833,0.00
DesRoll,1.8383556500,0.00
DesRoll,1.8400026667,0.00
DesRoll,1.8416743333,0.00
DesRoll,1.8433338667,0.00
DesRoll,1.8450075333,0.00
DesRoll,1.8466714500,0.00
DesRoll,1.8483442000,0.00
DesRoll,1.8500038500,0.00
DesRoll,1.8516742000,0.00
DesRoll,1.8533339167,0.00
DesRoll,1.8550184500,0.00
DesRoll,1.8566696167,0.00
DesRoll,1.8583525000,0.00
DesRoll,1.8600047500,0.00
DesRoll,1.8616714667,0.00
DesRoll,1.8633305000,0.00
DesRoll,1.8650036833,0.00
DesRoll,1.8666658167,0.00
DesRoll,1.8683397667,0.00
DesRoll,1.8699996500,0.00
DesRoll,1.8716798667,0.00
DesRoll,1.8733331167,0.00
DesRoll,1.8750048000,0.00
DesRoll,1.8766717000,0.00
DesRoll,1.8783409500,0.00
DesRoll,1.8800033667,0.00
DesRoll,1.8816663167,0.00
DesRoll,1.8833378167,0.00
DesRoll,1.8850024167,0.00
DesRoll,1.8866643000,0.00
DesRoll,1.8883501500,0.00
DesRoll,1.8899997500,0.00
DesRoll,1.8916706333,0.00
DesRoll,1.8933352500,0.00
DesRoll,1.8950018167,0.00
DesRoll,1.8966685000,0.00
DesRoll,1.8983491333,0.00
DesRoll,1.9000027667,0.00
DesRoll,1.9016725000,0.00
DesRoll,1.9033406000,0.00
DesRoll,1.9050106333,0.00
DesRoll,1.9066692167,0.00
DesRoll,1.9083372333,0.00
DesRoll,1.9100033833,0.00
DesRoll,1.9116767000,0.00
DesRoll,1.9133408167,0.00
DesRoll,1.9150003500,0.00
DesRoll,1.9166771167,0.00
DesRoll,1.9183435167,0.00
DesRoll,1.9200060833,0.00
DesRoll,1.9216783667,0.00
DesRoll,1.9233377333,0.00
DesRoll,1.9250037167,0.00
DesRoll,1.9266717000,0.00
DesRoll,1.9283388833,0.00
DesRoll,1.9300075833,0.00
DesRoll,1.9316752167,0.00
DesRoll,1.9333369833,0.00
DesRoll,1.9349966000,0.00
DesRoll,1.9366760833,0.00
DesRoll,1.9383526167,0.00
DesRoll,1.9400064833,0.00
DesRoll,1.9416648333,0.00
DesRoll,1.9433379167,0.00
DesRoll,1.9450027667,0.00
DesRoll,1.9466735333,0.00
DesRoll,1.9483396667,0.00
DesRoll,1.9500037500,0.00
DesRoll,1.9516739500,0.00
DesRoll,1.9533361500,0.00
DesRoll,1.9550119167,0.00
DesRoll,1.9566699667,0.00
DesRoll,1.9583505000,0.00
DesRoll,1.9600015833,0.00
DesRoll,1.9616687667,0.00
DesRoll,1.9633370000,0.00
DesRoll,1.9649983167,0.00
DesRoll,1.9666687833,0.00
DesRoll,1.9683387167,0.00
DesRoll,1.9700067000,0.00
DesRoll,1.9716959833,0.00
DesRoll,1.9733360000,0.00
DesRoll,1.9750027500,0.00
DesRoll,1.9766700833,0.00
DesRoll,1.9783417500,0.00
DesRoll,1.9799993333,0.00
DesRoll,1.9816667333,0.00
DesRoll,1.9833300167,0.00
DesRoll,1.9850027000,0.00
DesRoll,1.9866704000,0.00
DesRoll,1.9883434333,0.00
DesRoll,1.9900076667,0.00
DesRoll,1.9916818167,0.00
DesRoll,1.9933376500,0.00
DesRoll,1.9950041000,0.00
DesRoll,1.9966642833,0.00
DesRoll,1.9983438000,0.00
DesRoll,1.9999974500,0.00
DesRoll,2.0016649333,0.00
DesRoll,2.0033384167,0.00
DesRoll,2.0050103000,0.00
DesRoll,2.0066667333,0.00
DesRoll,2.0083490167,0.00
DesRoll,2.0100047500,0.00
DesRoll,2.0116783333,0.00
DesRoll,2.0133380167,0.00
DesRoll,2.0150065667,0.00
DesRoll,2.0166683833,0.00
DesRoll,2.0183438833,0.00
DesRoll,2.0200024333,0.00
DesRoll,2.0216828000,0.00
DesRoll,2.0233310667,0.00
DesRoll,2.0250073000,0.00
DesRoll,2.0266682500,0.00
DesRoll,2.0283417000,0.00
DesRoll,2.0299986500,0.00
DesRoll,2.0316751500,0.00
DesRoll,2.0333350500,0.00
DesRoll,2.0350048500,0.00
DesRoll,2.0366693833,0.00
DesRoll,2.0383546833,0.00
DesRoll,2.0399974833,0.00
DesRoll,2.0416725667,0.00
DesRoll,2.0433396167,0.00
DesRoll,2.0450056667,0.00
DesRoll,2.0466666667,0.00
DesRoll,2.0483404167,0.00
DesRoll,2.0500037833,0.00
DesRoll,2.0516704167,0.00
DesRoll,2.0533349333,0.00
DesRoll,2.0550140667,0.00
DesRoll,2.0566686667,0.00
DesRoll,2.0583508333,0.00
DesRoll,2.0600033833,0.00
DesRoll,2.0616716000,0.00
DesRoll,2.0633299000,0.00
DesRoll,2.0650064500,0.00
DesRoll,2.0666703667,0.00
DesRoll,2.0683384833,0.00
DesRoll,2.0700033167,0.00
DesRoll,2.0716851500,0.00
DesRoll,2.0733379167,0.00
DesRoll,2.0750032333,0.00
DesRoll,2.0766697500,0.00
DesRoll,2.0783462833,0.00
DesRoll,2.0800006500,0.00
DesRoll,2.0816696500,0.00
DesRoll,2.0833394833,0.00
DesRoll,2.0850041833,0.00
DesRoll,2.0866735500,0.00
DesRoll,2.0883470000,0.00
DesRoll,2.0900074000,0.00
DesRoll,2.0916714333,0.00
DesRoll,2.0933399167,0.00
DesRoll,2.0950041500,0.00
DesRoll,2.0966736167,0.00
DesRoll,2.0983510833,0.00
DesRoll,2.1000099000,0.00
DesRoll,2.1016662000,0.00
DesRoll,2.1033381667,0.00
DesRoll,2.1050085167,0.00
DesRoll,2.1066734500,0.00
DesRoll,2.1083420833,0.00
DesRoll,2.1100092667,0.00
DesRoll,2.1116723833,0.00
DesRoll,2.1133438500,0.00
DesRoll,2.1150057833,0.00
DesRoll,2.1166733167,0.00
DesRoll,2.1183447833,0.00
DesRoll,2.1200068167,0.00
DesRoll,2.1216856333,0.00
DesRoll,2.1233361000,0.00
DesRoll,2.1250000167,0.00
DesRoll,2.1266706333,0.00
DesRoll,2.1283399500,0.00
DesRoll,2.1299978000,0.00
DesRoll,2.1316707167,0.00
DesRoll,2.1333340333,0.00
DesRoll,2.1350047333,0.00
DesRoll,2.1366695000,0.00
DesRoll,2.1383504500,0.00
DesRoll,2.1400020333,0.00
DesRoll,2.1416640833,0.00
DesRoll,2.1433310167,0.00
DesRoll,2.1450000667,0.00
DesRoll,2.1466705167,0.00
DesRoll,2.1483606333,0.00
DesRoll,2.1500021167,0.00
DesRoll,2.1516707500,0.00
DesRoll,2.1533307167,0.00
DesRoll,2.1550077833,0.00
DesRoll,2.1566690667,0.00
DesRoll,2.1583467333,0.00
DesRoll,2.1600019833,0.00
DesRoll,2.1616649667,0.00
DesRoll,2.1633317667,0.00
DesRoll,2.1650044333,0.00
DesRoll,2.1666626000,0.00
DesRoll,2.1683366667,0.00
DesRoll,2.1700000167,0.00
DesRoll,2.1716824333,0.00
DesRoll,2.1733333167,0.00
DesRoll,2.1750052500,0.00
DesRoll,2.1766687500,0.00
DesRoll,2.1783420833,0.00
DesRoll,2.1800028000,0.00
DesRoll,2.1816649667,0.00
DesRoll,2.1833350667,0.00
DesRoll,2.1850060167,0.00
DesRoll,2.1866645000,0.00
DesRoll,2.1883515167,0.00
DesRoll,2.1900021667,0.00
DesRoll,2.1916802333,0.00
DesRoll,2.1933359500,0.00
DesRoll,2.1950103333,0.00
DesRoll,2.1966668333,0.00
DesRoll,2.1983482333,0.00
DesRoll,2.2000033167,0.00
DesRoll,2.2016730667,0.00
DesRoll,2.2033350500,0.00
DesRoll,2.2050151333,0.00
DesRoll,2.2066702000,0.00
DesRoll,2.2083423000,0.00
DesRoll,2.2099973833,0.00
DesRoll,2.2116753000,0.00
DesRoll,2.2133312833,0.00
DesRoll,2.2150095167,0.00
DesRoll,2.2166715833,0.00
DesRoll,2.2183542000,0.00
DesRoll,2.2200021000,0.00
DesRoll,2.2216768833,0.00
DesRoll,2.2233307667,0.00
DesRoll,2.2249999667,0.00
DesRoll,2.2266712000,0.00
DesRoll,2.2283408667,0.00
DesRoll,2.2299978167,0.00
DesRoll,2.2316710667,0.00
DesRoll,2.2333301167,0.00
DesRoll,2.2349984667,0.00
DesRoll,2.2366704833,0.00
DesRoll,2.2383532167,0.00
DesRoll,2.2400017000,0.00
DesRoll,2.2416729167,0.00
DesRoll,2.2433335833,0.00
DesRoll,2.2450052333,0.00
DesRoll,2.2466690000,0.00
DesRoll,2.2483374167,0.00
DesRoll,2.2500055833,0.00
DesRoll,2.2516805000,0.00
DesRoll,2.2533313833,0.00
DesRoll,2.2550106667,0.00
DesRoll,2.2566689000,0.00
DesRoll,2.2583500000,0.00
DesRoll,2.2599949167,0.00
DesRoll,2.2616641833,0.00
DesRoll,2.2633312000,0.00
DesRoll,2.2650060333,0.00
DesRoll,2.2666714667,0.00
DesRoll,2.2683360667,0.00
DesRoll,2.2700073167,0.00
DesRoll,2.2716858000,0.00
DesRoll,2.2733420167,0.00
DesRoll,2.2750041167,0.00
DesRoll,2.2766748833,0.00
DesRoll,2.2783428167,0.00
DesRoll,2.2800096500,0.00
DesRoll,2.2816728000,0.00
DesRoll,2.2833395000,0.00
DesRoll,2.2849974833,0.00
DesRoll,2.2866757500,0.00
DesRoll,2.2883476667,0.00
DesRoll,2.2900138000,0.00
DesRoll,2.2916762000,0.00
DesRoll,2.2933392167,0.00
DesRoll,2.2950036667,0.00
DesRoll,2.2966741333,0.00
DesRoll,2.2983490000,0.00
DesRoll,2.3000074667,0.00
DesRoll,2.3016665167,0.00
DesRoll,2.3033379833,0.00
DesRoll,2.3050065000,0.00
DesRoll,2.3066686167,0.00
DesRoll,2.3083365000,0.00
DesRoll,2.3100030500,0.00
DesRoll,2.3116725000,0.00
DesRoll,2.3133365667,0.00
DesRoll,2.3150054167,0.00
DesRoll,2.3166669167,0.00
DesRoll,2.3183433833,0.00
DesRoll,2.3199989500,0.00
DesRoll,2.3216748667,0.00
DesRoll,2.3233357000,0.00
DesRoll,2.3250211333,0.00
DesRoll,2.3266722667,0.00
DesRoll,2.3283484500,0.00
DesRoll,2.3300044333,0.00
DesRoll,2.3316736333,0.00
DesRoll,2.3333363000,0.00
DesRoll,2.3350025000,0.00
DesRoll,2.3366639500,0.00
DesRoll,2.3383563333,0.00
DesRoll,2.3400053500,0.00
DesRoll,2.3416636000,0.00
DesRoll,2.3433313000,0.00
DesRoll,2.3449968000,0.00
DesRoll,2.3466710333,0.00
DesRoll,2.3483376167,0.00
DesRoll,2.3500056500,0.00
DesRoll,2.3516729333,0.00
DesRoll,2.3533321833,0.00
DesRoll,2.3550092500,0.00
DesRoll,2.3566649000,0.00
DesRoll,2.3583446167,0.00
DesRoll,2.3599967500,0.00
DesRoll,2.3616753000,0.00
DesRoll,2.3633366000,0.00
DesRoll,2.3650039000,0.00
DesRoll,2.3666650833,0.00
DesRoll,2.3683433667,0.00
DesRoll,2.3699978000,0.00
DesRoll,2.3716909333,0.00
DesRoll,2.3733348667,0.00
DesRoll,2.3750055833,0.00
DesRoll,2.3766706667,0.00
DesRoll,2.3783489500,0.00
DesRoll,2.3799974333,0.00
DesRoll,2.3816751500,0.00
DesRoll,2.3833386000,0.00
DesRoll,2.3850062333,0.00
DesRoll,2.3866667500,0.00
DesRoll,2.3883574500,0.00
DesRoll,2.3900053000,0.00
DesRoll,2.3916777000,0.00
DesRoll,2.3933305833,0.00
DesRoll,2.3950083167,0.00
DesRoll,2.3966712500,0.00
DesRoll,2.3983519833,0.00
DesRoll,2.4000018167,0.00
DesRoll,2.4016731333,0.00
DesRoll,2.4033288500,0.00
DesRoll,2.4050208833,0.00
DesRoll,2.4066664500,0.00
DesRoll,2.4083422833,0.00
DesRoll,2.4100023833,0.00
DesRoll,2.4116783333,0.00
DesRoll,2.4133354500,0.00
DesRoll,2.4150050833,0.00
DesRoll,2.4166730167,0.00
DesRoll,2.4183421833,0.00
DesRoll,2.4200024000,0.00
DesRoll,2.4216751167,0.00
DesRoll,2.4233348500,0.00
DesRoll,2.4249989667,0.00
DesRoll,2.4266706500,0.00
DesRoll,2.4283390000,0.00
DesRoll,2.4300046500,0.00
DesRoll,2.4316737167,0.00
DesRoll,2.4333331333,0.00
DesRoll,2.4349996500,0.00
DesRoll,2.4366641167,0.00
DesRoll,2.4383544667,0.00
DesRoll,2.4400058833,0.00
DesRoll,2.4416712833,0.00
DesRoll,2.4433313000,0.00
DesRoll,2.4450000667,0.00
DesRoll,2.4466645667,0.00
DesRoll,2.4483397167,0.00
DesRoll,2.4499972333,0.00
DesRoll,2.4516739000,0.00
DesRoll,2.4533396333,0.00
DesRoll,2.4550063167,0.00
DesRoll,2.4566696833,0.00
DesRoll,2.4583436333,0.00
DesRoll,2.4599970167,0.00
DesRoll,2.4616726833,0.00
DesRoll,2.4633306167,0.00
DesRoll,2.4649997167,0.00
DesRoll,2.4666751167,0.00
DesRoll,2.4683380167,0.00
DesRoll,2.4700053500,0.00
DesRoll,2.4716830000,0.00
DesRoll,2.4733396167,0.00
DesRoll,2.4750032667,0.00
DesRoll,2.4766687833,0.00
DesRoll,2.4783430000,0.00
DesRoll,2.4800094833,0.00
DesRoll,2.4816703500,0.00
DesRoll,2.4833374167,0.00
DesRoll,2.4850020000,0.00
DesRoll,2.4866701000,0.00
DesRoll,2.4883435833,0.00
DesRoll,2.4900078167,0.00
DesRoll,2.4916728500,0.00
DesRoll,2.4933446833,0.00
DesRoll,2.4949982333,0.00
DesRoll,2.4966758333,0.00
DesRoll,2.4983515333,0.00
DesRoll,2.5000079167,0.00
DesRoll,2.5016904833,0.00
DesRoll,2.5033388667,0.00
DesRoll,2.5050075833,0.00
DesRoll,2.5066646167,0.00
DesRoll,2.5083394167,0.00
DesRoll,2.5099985500,0.00
DesRoll,2.5116717333,0.00
DesRoll,2.5133377000,0.00
DesRoll,2.5150038000,0.00
DesRoll,2.5166724667,0.00
DesRoll,2.5183380833,0.00
DesRoll,2.5199988500,0.00
DesRoll,2.5216733333,0.00
DesRoll,2.5233313333,0.00
DesRoll,2.5249985500,0.00
DesRoll,2.5266763000,0.00
DesRoll,2.5283487333,0.00
DesRoll,2.5300022333,0.00
DesRoll,2.5316741000,0.00
DesRoll,2.5333301000,0.00
DesRoll,2.5350026333,0.00
DesRoll,2.5366729500,0.00
DesRoll,2.5383521167,0.00
DesRoll,2.5400000167,0.00
DesRoll,2.5416649000,0.00
DesRoll,2.5433332667,0.00
DesRoll,2.5450036000,0.00
DesRoll,2.5466623833,0.00
DesRoll,2.5483439667,0.00
DesRoll,2.5500086000,0.00
DesRoll,2.5516751167,0.00
DesRoll,2.5533351333,0.00
DesRoll,2.5550107167,0.00
DesRoll,2.5566734000,0.00
DesRoll,2.5583405833,0.00
DesRoll,2.5600000167,0.00
DesRoll,2.5616690333,0.00
DesRoll,2.5633334667,0.00
DesRoll,2.5650047333,0.00
DesRoll,2.5666704500,0.00
DesRoll,2.5683392167,0.00
DesRoll,2.5699983833,0.00
DesRoll,2.5716821167,0.00
DesRoll,2.5733381667,0.00
DesRoll,2.5750087500,0.00
DesRoll,2.5766642333,0.00
DesRoll,2.5783444500,0.00
DesRoll,2.5799975167,0.00
DesRoll,2.5816730167,0.00
DesRoll,2.5833301167,0.00
DesRoll,2.5850086667,0.00
DesRoll,2.5866679167,0.00
DesRoll,2.5883536000,0.00
DesRoll,2.5900000667,0.00
DesRoll,2.5916750333,0.00
DesRoll,2.5933359667,0.00
DesRoll,2.5950070833,0.00
DesRoll,2.5966683667,0.00
DesRoll,2.5983475833,0.00
DesRoll,2.6000020000,0.00
DesRoll,2.6016724333,0.00
DesRoll,2.6033372833,0.00
DesRoll,2.6050158167,0.00
DesRoll,2.6066637500,0.00
DesRoll,2.6083462833,0.00
DesRoll,2.6099973667,0.00
DesRoll,2.6116774333,0.00
DesRoll,2.6133334167,0.00
DesRoll,2.6150054167,0.00
DesRoll,2.6166704333,0.00
DesRoll,2.6183433167,0.00
DesRoll,2.6200022833,0.00
DesRoll,2.6216796167,0.00
DesRoll,2.6233329333,0.00
DesRoll,2.6249983000,0.00
DesRoll,2.6266673333,0.00
DesRoll,2.6283379500,0.00
DesRoll,2.6300041667,0.00
DesRoll,2.6316713500,0.00
DesRoll,2.6333336333,0.00
DesRoll,2.6349968500,0.00
DesRoll,2.6366694500,0.00
DesRoll,2.6383565833,0.00
DesRoll,2.6400031500,0.00
DesRoll,2.6416691000,0.00
DesRoll,2.6433374167,0.00
DesRoll,2.6449979167,0.00
DesRoll,2.6466653167,0.00
DesRoll,2.6483427500,0.00
DesRoll,2.6500019500,0.00
DesRoll,2.6516719500,0.00
DesRoll,2.6533306500,0.00
DesRoll,2.6550082500,0.00
DesRoll,2.6566699167,0.00
DesRoll,2.6583446833,0.00
DesRoll,2.6600045167,0.00
DesRoll,2.6616644833,0.00
DesRoll,2.6633362667,0.00
DesRoll,2.6649969500,0.00
DesRoll,2.6666737833,0.00
DesRoll,2.6683363667,0.00
DesRoll,2.6700035333,0.00
DesRoll,2.6716823333,0.00
DesRoll,2.6733378333,0.00
DesRoll,2.6750037500,0.00
DesRoll,2.6766737000,0.00
DesRoll,2.6783638167,0.00
DesRoll,2.6800115833,0.00
DesRoll,2.6816721667,0.00
DesRoll,2.6833417500,0.00
DesRoll,2.6850038167,0.00
DesRoll,2.6866743333,0.00
DesRoll,2.6883512833,0.00
DesRoll,2.6900059500,0.00
DesRoll,2.6916708667,0.00
DesRoll,2.6933371667,0.00
DesRoll,2.6949984000,0.00
DesRoll,2.6966700167,0.00
DesRoll,2.6983435167,0.00
DesRoll,2.7000042000,0.00
DesRoll,2.7016713833,0.00
DesRoll,2.7033308667,0.00
DesRoll,2.7050099167,0.00
DesRoll,2.7066646333,0.00
DesRoll,2.7083367833,0.00
DesRoll,2.7100015000,0.00
DesRoll,2.7116813333,0.00
DesRoll,2.7133381333,0.00
DesRoll,2.7150079833,0.00
DesRoll,2.7166724000,0.00
DesRoll,2.7183426167,0.00
DesRoll,2.7200003333,0.00
DesRoll,2.7216770333,0.00
DesRoll,2.7233293833,0.00
DesRoll,2.7250036000,0.00
DesRoll,2.7266667500,0.00
DesRoll,2.7283440000,0.00
DesRoll,2.7300042500,0.00
DesRoll,2.7316773000,0.00
DesRoll,2.7333294667,0.00
DesRoll,2.7350034000,0.00
DesRoll,2.7366740167,0.00
